level,ascension,base_hp,base_atk,base_def,ascension_stat,ascension_value
39,1,5130.819755025645,132.35627733711226,309.85823892035296,crit_rate,0.05000000074505806
40,1,5218.73530161212,134.62420305197156,315.1675756916702,crit_rate,0.05000000074505806
40,2,5834.355785010557,150.5039828676454,352.34657273146513,crit_rate,0.09800000116229057
41,2,5921.260403759516,152.7458300409089,357.59485822630995,crit_rate,0.09800000116229057
42,2,6009.175468492875,155.0137433255768,362.90416589787674,crit_rate,0.09800000116229057
43,2,6097.090533226234,157.28165661024468,368.2134735694435,crit_rate,0.09800000116229057
44,2,6183.995151975192,159.5235037835082,373.46175906428834,crit_rate,0.09800000116229057
45,2,6271.910216708551,161.7914170681761,378.77106673585513,crit_rate,0.09800000116229057
46,2,6359.825763295026,164.0593427830354,384.0804035071724,crit_rate,0.09800000116229057
47,2,6447.740828028385,166.32725606770327,389.38971117873916,crit_rate,0.09800000116229057
48,2,6535.655892761744,168.59516935237116,394.69901885030595,crit_rate,0.09800000116229057
49,2,6624.58188533262,170.88916117863482,400.06937779834516,crit_rate,0.09800000116229057
50,2,6712.496950065979,173.1570744633027,405.37868546991194,crit_rate,0.09800000116229057
50,3,7533.324342644104,194.330116760666,454.95068406610335,crit_rate,0.1460000015795231
51,3,7621.239407377463,196.59803004533387,460.25999173767013,crit_rate,0.1460000015795231
52,3,7710.164918095223,198.89200944140612,465.6303215859589,crit_rate,0.1460000015795231
53,3,7798.080464681698,201.15993515626542,470.93965835727613,crit_rate,0.1460000015795231
54,3,7887.005975399457,203.45391455233766,476.3099882055649,crit_rate,0.1460000015795231
55,3,7975.931486117217,205.7478939484099,481.6803180538536,crit_rate,0.1460000015795231
56,3,8064.857478688093,208.04188577467357,487.05067700189284,crit_rate,0.1460000015795231
57,3,8153.782989405852,210.33586517074582,492.4210068501816,crit_rate,0.1460000015795231
58,3,8242.708500123612,212.62984456681806,497.79133669847033,crit_rate,0.1460000015795231
59,3,8331.634492694488,214.92383639308173,503.16169564650954,crit_rate,0.1460000015795231
60,3,8420.560003412247,217.21781578915397,508.5320254947983,crit_rate,0.1460000015795231
60,4,9036.180364740372,233.0975956048278,545.7110263492905,crit_rate,0.1460000015795231
61,4,9125.106357311248,235.39158743109147,551.0813852973297,crit_rate,0.1460000015795231
62,4,9214.031868029007,237.6855668271637,556.4517151456184,crit_rate,0.1460000015795231
63,4,9303.967824731168,240.00561233464032,561.8830671706291,crit_rate,0.1460000015795231
64,4,9392.893817302043,242.29960416090398,567.2534261186684,crit_rate,0.1460000015795231
65,4,9482.829774004204,244.6196496683806,572.6847781436791,crit_rate,0.1460000015795231
66,4,9572.76621255948,246.93970760604861,578.1161592684402,crit_rate,0.1460000015795231
67,4,9661.69172327724,249.23368700212086,583.486489116729,crit_rate,0.1460000015795231
68,4,9751.628161832516,251.55374493978888,588.9178702414902,crit_rate,0.1460000015795231
69,4,9841.564118534676,253.8737904472655,594.3492222665009,crit_rate,0.1460000015795231
70,4,9931.500557089952,256.1938483849335,599.780603391262,crit_rate,0.1460000015795231
70,5,10547.121162558702,272.0736243859101,636.9596042457542,crit_rate,0.193999994546175
71,5,10637.057119260862,274.3936698933867,642.390956270765,crit_rate,0.193999994546175
72,5,10728.004003800539,276.7397939424591,647.8833595722481,crit_rate,0.193999994546175
73,5,10817.940442355815,279.0598518801271,653.3147406970093,crit_rate,0.193999994546175
74,5,10907.876399057976,281.3798973876037,658.74609272202,crit_rate,0.193999994546175
75,5,10998.823283597652,283.7260214366761,664.2384960235031,crit_rate,0.193999994546175
76,5,11088.759240299813,286.0460669441527,669.6698480485138,crit_rate,0.193999994546175
77,5,11179.70612483949,288.3921909932251,675.162251349997,crit_rate,0.193999994546175
78,5,11270.653009379166,290.7383150422975,680.6546546514801,crit_rate,0.193999994546175
79,5,11361.599412065727,293.08442666117844,686.1470288532128,crit_rate,0.193999994546175
80,5,11452.546296605404,295.4305507102508,691.6394321546959,crit_rate,0.193999994546175
80,6,12068.166902074154,311.3103343406219,728.8184330091881,crit_rate,0.2420000024139881
81,6,12159.11378661383,313.6564583896943,734.3108363106712,crit_rate,0.2420000024139881
82,6,12250.060189300391,316.0025700085753,739.8032105124039,crit_rate,0.2420000024139881
83,6,12341.007073840068,318.34869405764766,745.295613813887,crit_rate,0.2420000024139881
84,6,12431.953958379745,320.69481810672005,750.7880171153702,crit_rate,0.2420000024139881
85,6,12522.900842919422,323.04094215579244,756.2804204168533,crit_rate,0.2420000024139881
86,6,12614.857691590383,325.41311988607777,761.8338167953079,crit_rate,0.2420000024139881
87,6,12705.80457613006,327.75924393515015,767.3262200967911,crit_rate,0.2420000024139881
88,6,12797.761424801021,330.1314216654355,772.8796164752457,crit_rate,0.2420000024139881
89,6,12889.719237178215,332.50362425610365,778.4330710532013,crit_rate,0.2420000024139881
90,6,12980.666121717892,334.84974830517604,783.9254743546844,crit_rate,0.2420000024139881
