level,ascension,hp,atk,def,ascension_stat,ascension_value
31,1,4121.0535884101555,78.98332881985016,280.3967255661373,er,0
32,1,4202.029695151345,80.5352950268707,285.90634462083835,er,0
33,1,4282.030256210433,82.06856418863981,291.34958749008,er,0
34,1,4363.006362951623,83.62053039566035,296.85920654478105,er,0
35,1,4443.006924010711,85.15379955742947,302.3024494140227,er,0
36,1,4523.983263356975,86.70577022249608,307.81208429518665,er,0
37,1,4603.983591810989,88.23903492621912,313.2553113379654,er,0
38,1,4684.959698552178,89.79100113323966,318.76493039266643,er,0
39,1,4765.936037898442,91.34297179830628,324.2745652738304,er,0
40,1,4845.936366352456,92.87623650202931,329.7177923166091,er,0
40,2,5363.793116840738,102.80157143244924,364.9527891122634,er,0.06669999659061432
41,2,5444.769456187001,104.35354209751586,370.46242399342736,er,0.06669999659061432
42,2,5524.770249851164,105.88681571733105,375.90568268913194,er,0.06669999659061432
43,2,5605.746123987279,107.43877746630551,381.41528591737006,er,0.06669999659061432
44,2,5685.746917651442,108.9720510861207,386.8585446130746,er,0.06669999659061432
45,2,5766.722791787557,110.52401283509516,392.36814784131275,er,0.06669999659061432
46,2,5847.699131133821,112.07598350016178,397.8777827224767,er,0.06669999659061432
47,2,5927.699459587835,113.60924820388482,403.32100976525544,er,0.06669999659061432
48,2,6008.675798934099,115.16121886895144,408.8306446464194,er,0.06669999659061432
49,2,6088.676127388113,116.69448357267447,414.27387168919813,er,0.06669999659061432
50,2,6169.6524667343765,118.24645423774109,419.7835065703621,er,0.06669999659061432
50,3,6860.1280526718765,131.48023414496765,466.76350229790114,er,0.13330000638961792
51,3,6940.128381125891,133.0134988486907,472.2067293406799,er,0.13330000638961792
52,3,7021.104720472154,134.5654695137573,477.71636422184383,er,0.13330000638961792
53,3,7102.081059818418,136.11744017882393,483.2259991030078,er,0.13330000638961792
54,3,7182.081388272432,137.65070488254696,488.6692261457865,er,0.13330000638961792
55,3,7263.057727618696,139.20267554761358,494.17886102695047,er,0.13330000638961792
56,3,7343.05805607271,140.73594025133661,499.6220880697292,er,0.13330000638961792
57,3,7424.034395418974,142.28791091640323,505.13172295089316,er,0.13330000638961792
58,3,7504.034723872988,143.82117562012627,510.5749499936719,er,0.13330000638961792
59,3,7585.011063219252,145.3731462851929,516.0845848748359,er,0.13330000638961792
60,3,7665.987402565515,146.9251169502595,521.5942197559998,er,0.13330000638961792
60,4,8183.84409201864,156.85045188067943,556.8292203663514,er,0.13330000638961792
61,4,8263.844420472655,158.38371658440246,562.2724474091301,er,0.13330000638961792
62,4,8344.820759818918,159.93568724946908,567.782082290294,er,0.13330000638961792
63,4,8424.821088272933,161.46895195319212,573.2253093330728,er,0.13330000638961792
64,4,8505.797427619196,163.02092261825874,578.7349442142367,er,0.13330000638961792
65,4,8585.79775607321,164.55418732198177,584.1781712570155,er,0.13330000638961792
66,4,8666.774095419474,166.1061579870484,589.6878061381794,er,0.13330000638961792
67,4,8747.749969555589,167.65811973602285,595.1974093664176,er,0.13330000638961792
68,4,8827.750763219752,169.19139335583804,600.6406680621221,er,0.13330000638961792
69,4,8908.726637355867,170.7433551048125,606.1502712903603,er,0.13330000638961792
70,4,8988.72743102003,172.2766287246277,611.5935299860648,er,0.13330000638961792
70,5,9506.584120473155,182.20196365504762,646.8285305964164,er,0.20000000298023224
71,5,9587.560459819419,183.75393432011424,652.3381654775803,er,0.20000000298023224
72,5,9667.560788273433,185.28719902383727,657.7813925203591,er,0.20000000298023224
73,5,9748.537127619697,186.8391696889039,663.291027401523,er,0.20000000298023224
74,5,9829.513001755811,188.39113143787836,668.8006306297611,er,0.20000000298023224
75,5,9909.513795419974,189.92440505769355,674.2438893254657,er,0.20000000298023224
76,5,9990.48966955609,191.476366806668,679.7534925537038,er,0.20000000298023224
77,5,10070.490463220252,193.0096404264832,685.1967512494084,er,0.20000000298023224
78,5,10151.466337356367,194.56160217545766,690.7063544776465,er,0.20000000298023224
79,5,10231.46713102053,196.09487579527286,696.1496131733511,er,0.20000000298023224
80,5,10312.443005156645,197.64683754424732,701.6592164015892,er,0.20000000298023224
80,6,10830.29969460977,207.5721762893645,736.8942170119408,er,0.26669999957084656
81,6,10911.276033956034,209.12414695443113,742.4038518931047,er,0.26669999957084656
82,6,10991.276827620197,210.65742057424632,747.8471105888093,er,0.26669999957084656
83,6,11072.252701756312,212.20938232322078,753.3567138170474,er,0.26669999957084656
84,6,11152.253495420475,213.74265594303597,758.799972512752,er,0.26669999957084656
85,6,11233.22936955659,215.29461769201043,764.3095757409901,er,0.26669999957084656
86,6,11313.229698010604,216.82788239573347,769.7528027837689,er,0.26669999957084656
87,6,11394.206037356867,218.3798530608001,775.2624376649328,er,0.26669999957084656
88,6,11474.206365810882,219.91311776452312,780.7056647077115,er,0.26669999957084656
89,6,11555.182705157145,221.46508842958974,786.2152995888755,er,0.26669999957084656
90,6,11636.159044503409,223.01705909465636,791.7249344700394,er,0.26669999957084656
