level,ascension,hp,atk,def,ascension_stat,ascension_value
27,1,4167.154581618437,107.7670900894127,236.5880769989344,CRIT DMG,0.5
28,1,4254.66939445358,110.03035212770465,241.55666164912327,CRIT DMG,0.5
29,1,4343.213718236424,112.32023883638612,246.58369597344426,CRIT DMG,0.5
30,1,4430.728531071567,114.58350087467807,251.55228062363312,CRIT DMG,0.5
31,1,4519.272854854411,116.87338758335954,256.5793149479541,CRIT DMG,0.5
32,1,4607.817178637255,119.16327429204102,261.6063492722751,CRIT DMG,0.5
33,1,4696.361502420099,121.4531610007225,266.6333835965961,CRIT DMG,0.5
34,1,4783.876315255242,123.71642303901444,271.60196824678496,CRIT DMG,0.5
35,1,4872.420639038086,126.00630974769592,276.62900257110596,CRIT DMG,0.5
36,1,4961.994473768631,128.32282112676694,281.7144865695591,CRIT DMG,0.5
37,1,5050.538797551475,130.61270783544842,286.7415208938801,CRIT DMG,0.5
38,1,5139.083121334319,132.9025945441299,291.7685552182011,CRIT DMG,0.5
39,1,5227.627445117163,135.19248125281138,296.79558954252207,CRIT DMG,0.5
40,1,5317.201770792366,137.5090053284348,301.8811014139719,CRIT DMG,0.5
40,2,5944.437793741585,153.72906567694554,337.4927537882395,CRIT DMG,0.596000000834465
41,2,6032.982117524429,156.01895238562702,342.5197881125605,CRIT DMG,0.596000000834465
42,2,6122.555952254974,158.33546376469803,347.6052721110136,CRIT DMG,0.596000000834465
43,2,6212.129786985519,160.65197514376905,352.69075610946675,CRIT DMG,0.596000000834465
44,2,6300.674110768363,162.94186185245053,357.71779043378774,CRIT DMG,0.596000000834465
45,2,6390.247945498908,165.25837323152155,362.80327443224087,CRIT DMG,0.596000000834465
46,2,6479.822271174111,167.57489730714497,367.8887863036907,CRIT DMG,0.596000000834465
47,2,6569.396105904656,169.89140868621598,372.97427030214385,CRIT DMG,0.596000000834465
48,2,6658.969940635201,172.207920065287,378.059754300597,CRIT DMG,0.596000000834465
49,2,6749.573777258105,174.55106881129996,383.20371584617897,CRIT DMG,0.596000000834465
50,2,6839.14761198865,176.86758019037097,388.2891998446321,CRIT DMG,0.596000000834465
50,3,7675.462187183963,198.49432732171863,435.77139283779616,CRIT DMG,0.69200000166893
51,3,7765.036021914508,200.81083870078965,440.8568768362493,CRIT DMG,0.69200000166893
52,3,7855.639367592754,203.1539747502502,446.00081050883455,CRIT DMG,0.69200000166893
53,3,7945.213693267957,205.47049882587362,451.0863223802844,CRIT DMG,0.69200000166893
54,3,8035.817038946203,207.81363487533417,456.23025605286966,CRIT DMG,0.69200000166893
55,3,8126.420384624449,210.15677092479473,461.3741897254549,CRIT DMG,0.69200000166893
56,3,8217.024221247353,212.49991967080769,466.5181512710369,CRIT DMG,0.69200000166893
57,3,8307.6275669256,214.84305572026824,471.6620849436222,CRIT DMG,0.69200000166893
58,3,8398.230912603845,217.1861917697288,476.80601861620744,CRIT DMG,0.69200000166893
59,3,8488.83474922675,219.52934051574175,481.9499801617894,CRIT DMG,0.69200000166893
60,3,8579.438094904996,221.8724765652023,487.0939138343747,CRIT DMG,0.69200000166893
60,4,9206.67417888937,238.09253882106168,522.7055776527341,CRIT DMG,0.69200000166893
61,4,9297.278015512275,240.43568756707464,527.849539198316,CRIT DMG,0.69200000166893
62,4,9387.88136119052,242.7788236165352,532.9934728709013,CRIT DMG,0.69200000166893
63,4,9479.514217816468,245.14858433638528,538.1958562176187,CRIT DMG,0.69200000166893
64,4,9570.118054439372,247.49173308239824,543.3398177632007,CRIT DMG,0.69200000166893
65,4,9661.750911065319,249.86149380224833,548.5422011099181,CRIT DMG,0.69200000166893
66,4,9753.384258635924,252.23126721865083,553.7446123296322,CRIT DMG,0.69200000166893
67,4,9843.98760431417,254.57440326811138,558.8885460022175,CRIT DMG,0.69200000166893
68,4,9935.620951884775,256.9441766845139,564.0909572219316,CRIT DMG,0.69200000166893
69,4,10027.253808510723,259.31393740436397,569.293340568649,CRIT DMG,0.69200000166893
70,4,10118.887156081328,261.68371082076646,574.4957517883631,CRIT DMG,0.69200000166893
70,5,10746.122995925078,277.90377307662584,610.1074003479334,CRIT DMG,0.7879999876022339
71,5,10837.755852551025,280.27353379647593,615.3097836946508,CRIT DMG,0.7879999876022339
72,5,10930.418711069331,282.66993188326796,620.5706445884971,CRIT DMG,0.7879999876022339
73,5,11022.052058639936,285.03970529967046,625.7730558082112,CRIT DMG,0.7879999876022339
74,5,11113.684915265883,287.40946601952055,630.9754391549286,CRIT DMG,0.7879999876022339
75,5,11206.34777378419,289.8058641063126,636.2363000487749,CRIT DMG,0.7879999876022339
76,5,11297.980630410137,292.1756248261627,641.4386833954923,CRIT DMG,0.7879999876022339
77,5,11390.643488928443,294.5720229129547,646.6995442893385,CRIT DMG,0.7879999876022339
78,5,11483.306347446749,296.96842099974674,651.9604051831848,CRIT DMG,0.7879999876022339
79,5,11575.968715020397,299.36480638998637,657.2212382040343,CRIT DMG,0.7879999876022339
80,5,11668.631573538703,301.7612044767784,662.4820990978806,CRIT DMG,0.7879999876022339
80,6,12295.867657523078,317.9812667326378,698.0937476574509,CRIT DMG,0.8840000033378601
81,6,12388.530516041385,320.3776648194298,703.3546085512971,CRIT DMG,0.8840000033378601
82,6,12481.192883615033,322.77405020966944,708.6154415721467,CRIT DMG,0.8840000033378601
83,6,12573.855742133339,325.1704482964615,713.8763024659929,CRIT DMG,0.8840000033378601
84,6,12666.518600651645,327.5668463832535,719.1371633598392,CRIT DMG,0.8840000033378601
85,6,12759.181459169951,329.96324447004554,724.3980242536854,CRIT DMG,0.8840000033378601
86,6,12852.8733376913,332.3862545306747,729.7173069486671,CRIT DMG,0.8840000033378601
87,6,12945.536196209607,334.78265261746674,734.9781678425134,CRIT DMG,0.8840000033378601
88,6,13039.228074730956,337.2056626780959,740.297450537495,CRIT DMG,0.8840000033378601
89,6,13132.920935141621,339.6286981318299,745.6167889784701,CRIT DMG,0.8840000033378601
90,6,13225.583793659927,342.0250962186219,750.8776498723164,CRIT DMG,0.8840000033378601
