level,ascension,hp,atk,def,ascension_stat,ascension_value
61,4,7231.216321445536,218.57789315686023,432.2206932408444,pyro_dmg,0.14399999380111694
62,4,7301.685593887116,220.7080167618942,436.4327165196228,pyro_dmg,0.14399999380111694
63,4,7372.955597106484,222.86234461186996,440.6926003276676,pyro_dmg,0.14399999380111694
64,4,7443.425251393928,224.9924797592239,444.90464642977895,pyro_dmg,0.14399999380111694
65,4,7514.695254613296,227.14680760919964,449.1645302378238,pyro_dmg,0.14399999380111694
66,4,7585.9656396785285,229.30114700149534,453.4244368692016,pyro_dmg,0.14399999380111694
67,4,7656.4349121201085,231.43127060652932,457.63646014797996,pyro_dmg,0.14399999380111694
68,4,7727.705297185341,233.58560999882502,461.8963667793578,pyro_dmg,0.14399999380111694
69,4,7798.975300404709,235.73993784880076,466.1562505874026,pyro_dmg,0.14399999380111694
70,4,7870.245685469941,237.89427724109646,470.4161572187804,pyro_dmg,0.14399999380111694
70,5,8358.096027266816,252.63978352771755,499.57614562210074,pyro_dmg,0.2160000056028366
71,5,8429.366030486184,254.7941113776933,503.8360294301456,pyro_dmg,0.2160000056028366
72,5,8501.437146329205,256.97265501493075,508.14379659078986,pyro_dmg,0.2160000056028366
73,5,8572.707531394437,259.12699440722645,512.4037032221677,pyro_dmg,0.2160000056028366
74,5,8643.977534613805,261.2813222572022,516.6635870302125,pyro_dmg,0.2160000056028366
75,5,8716.048650456825,263.45986589443964,520.9713541908568,pyro_dmg,0.2160000056028366
76,5,8787.318653676193,265.6141937444154,525.2312379989016,pyro_dmg,0.2160000056028366
77,5,8859.389769519214,267.79273738165284,529.5390051595459,pyro_dmg,0.2160000056028366
78,5,8931.460885362234,269.9712810188903,533.8467723201902,pyro_dmg,0.2160000056028366
79,5,9003.53161935939,272.1498131138078,538.1545166575015,pyro_dmg,0.2160000056028366
80,5,9075.60273520241,274.32835675104525,542.4622838181458,pyro_dmg,0.2160000056028366
80,6,9563.45283285866,289.0738706670609,571.6222874802552,pyro_dmg,0.2879999876022339
81,6,9635.52394870168,291.2524143042983,575.9300546408995,pyro_dmg,0.2879999876022339
82,6,9707.594682698837,293.4309463992158,580.2377989782108,pyro_dmg,0.2879999876022339
83,6,9779.665798541857,295.6094900364533,584.5455661388551,pyro_dmg,0.2879999876022339
84,6,9851.736914384877,297.78803367369073,588.8533332994994,pyro_dmg,0.2879999876022339
85,6,9923.808030227898,299.9665773109282,593.1611004601436,pyro_dmg,0.2879999876022339
86,6,9996.679495002842,302.16931365078744,597.5167053267214,pyro_dmg,0.2879999876022339
87,6,10068.750610845862,304.3478572880249,601.8244724873657,pyro_dmg,0.2879999876022339
88,6,10141.622075620806,306.55059362788415,606.1800773539435,pyro_dmg,0.2879999876022339
89,6,10214.494304087479,308.7533530523833,610.5357278671872,pyro_dmg,0.2879999876022339
90,6,10286.565419930499,310.93189668962077,614.8434950278315,pyro_dmg,0.2879999876022339
