level,ascension,hp,atk,def,ascension_stat,ascension_value
80,5,8674.017159126524,188.2350831504973,508.09808357132715,geo_dmg,0.18000000715255737
80,6,9109.597725532774,197.68778471910082,533.6130829609756,geo_dmg,0.23999999463558197
81,6,9177.708661618934,199.16585202670285,537.6028187829361,geo_dmg,0.23999999463558197
82,6,9244.999045304983,200.6261126244508,541.5444890886574,geo_dmg,0.23999999463558197
83,6,9313.109590092907,202.10417144053645,545.5342019895324,geo_dmg,0.23999999463558197
84,6,9380.399973778956,203.5644320382844,549.4758722952538,geo_dmg,0.23999999463558197
85,6,9448.51051856688,205.04249085437004,553.4655851961288,geo_dmg,0.23999999463558197
86,6,9515.800510954694,206.5027429606016,557.4072325807647,geo_dmg,0.23999999463558197
87,6,9583.911447040853,207.98081026820364,561.3969684027252,geo_dmg,0.23999999463558197
88,6,9651.201439428667,209.4410623744352,565.338615787361,geo_dmg,0.23999999463558197
89,6,9719.312375514826,210.91912968203724,569.3283516093215,geo_dmg,0.23999999463558197
90,6,9787.423311600985,212.39719698963927,573.318087431282,geo_dmg,0.23999999463558197
