level,ascension,hp,atk,def,ascension_stat,ascension_value
45,2,6449.416893512243,143.3009704005126,389.91138721736934,Elemental Mastery,28.799999237060547
46,2,6539.820611386851,145.30970458139655,395.37688086469825,Elemental Mastery,28.799999237060547
47,2,6630.223833771015,147.3184277526825,400.84234455640217,Elemental Mastery,28.799999237060547
48,2,6720.627056155179,149.32715092396847,406.3078082481061,Elemental Mastery,28.799999237060547
49,2,6812.069817489653,151.35897223182383,411.83611884105085,Elemental Mastery,28.799999237060547
50,2,6902.4730398738175,153.3676954031098,417.30158253275476,Elemental Mastery,28.799999237060547
50,3,7746.5313894831925,172.1209569692719,468.33158131205164,Elemental Mastery,57.599998474121094
51,3,7836.934611867357,174.12968014055787,473.79704500375556,Elemental Mastery,57.599998474121094
52,3,7928.376877711387,176.16149043881524,479.3253256410753,Elemental Mastery,57.599998474121094
53,3,8018.780595585995,178.17022461969918,484.79081928840424,Elemental Mastery,57.599998474121094
54,3,8110.222861430026,180.20203491795655,490.319099925724,Elemental Mastery,57.599998474121094
55,3,8201.665127274056,182.23384521621392,495.84738056304377,Elemental Mastery,57.599998474121094
56,3,8293.10788860853,184.26566652406927,501.37569115598853,Elemental Mastery,57.599998474121094
57,3,8384.550154452561,186.29747682232664,506.9039717933083,Elemental Mastery,57.599998474121094
58,3,8475.992420296592,188.329287120584,512.4322524306281,Elemental Mastery,57.599998474121094
59,3,8567.435181631066,190.36110842843937,517.9605630235728,Elemental Mastery,57.599998474121094
60,3,8658.877447475097,192.39291872669673,523.4888436608926,Elemental Mastery,57.599998474121094
60,4,9291.921148646972,206.457863947644,561.7613503747598,Elemental Mastery,57.599998474121094
61,4,9383.363909981446,208.48968525549935,567.2896609677045,Elemental Mastery,57.599998474121094
62,4,9474.806175825477,210.52149555375672,572.8179416050243,Elemental Mastery,57.599998474121094
63,4,9567.287485129375,212.5763929789855,578.4090391879599,Elemental Mastery,57.599998474121094
64,4,9658.730246463849,214.60821428684085,583.9373497809047,Elemental Mastery,57.599998474121094
65,4,9751.211555767746,216.66311171206962,589.5284473638403,Elemental Mastery,57.599998474121094
66,4,9843.693360562087,218.71802014689638,595.1195749024009,Elemental Mastery,57.599998474121094
67,4,9935.135626406118,220.74983044515375,600.6478555397207,Elemental Mastery,57.599998474121094
68,4,10027.617431200459,222.8047388799805,606.2389830782813,Elemental Mastery,57.599998474121094
69,4,10120.098740504356,224.85963630520928,611.8300806612169,Elemental Mastery,57.599998474121094
70,4,10212.580545298697,226.91454474003604,617.4212081997775,Elemental Mastery,57.599998474121094
70,5,10845.624246470572,240.97949377568057,655.6936996548557,Elemental Mastery,86.4000015258789
71,5,10938.10555577447,243.03439120090934,661.2847972377913,Elemental Mastery,86.4000015258789
72,5,11031.626404028677,245.1123867627075,666.9387417219677,Elemental Mastery,86.4000015258789
73,5,11124.108208823018,247.16729519753426,672.5298692605284,Elemental Mastery,86.4000015258789
74,5,11216.589518126915,249.22219262276303,678.120966843464,Elemental Mastery,86.4000015258789
75,5,11310.110366381123,251.3001881845612,683.7749113276404,Elemental Mastery,86.4000015258789
76,5,11402.59167568502,253.35508560978997,689.366008910576,Elemental Mastery,86.4000015258789
77,5,11496.112523939228,255.43308117158813,695.0199533947525,Elemental Mastery,86.4000015258789
78,5,11589.633372193435,257.5110767333863,700.673897878929,Elemental Mastery,86.4000015258789
79,5,11683.1537249572,259.58906128558647,706.3278124074805,Elemental Mastery,86.4000015258789
80,5,11776.674573211407,261.66705684738463,711.9817568916569,Elemental Mastery,86.4000015258789
80,6,12409.718274383282,275.73200588302916,750.254248346735,Elemental Mastery,115.19999694824219
81,6,12503.23912263749,277.8100014448273,755.9081928309115,Elemental Mastery,115.19999694824219
82,6,12596.759475401253,279.8879859970275,761.562107359463,Elemental Mastery,115.19999694824219
83,6,12690.280323655461,281.96598155882566,767.2160518436394,Elemental Mastery,115.19999694824219
84,6,12783.801171909668,284.0439771206238,772.8699963278159,Elemental Mastery,115.19999694824219
85,6,12877.322020163876,286.121972682422,778.5239408119924,Elemental Mastery,115.19999694824219
86,6,12971.881416387507,288.22304436159357,784.2406722861597,Elemental Mastery,115.19999694824219
87,6,13065.402264641714,290.3010399233917,789.8946167703361,Elemental Mastery,115.19999694824219
88,6,13159.961660865345,292.4021116025633,795.6113482445035,Elemental Mastery,115.19999694824219
89,6,13254.522048069863,294.50320530093086,801.3281396299208,Elemental Mastery,115.19999694824219
90,6,13348.04289632407,296.581200862729,806.9820841140972,Elemental Mastery,115.19999694824219
